document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,dcterms_description,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,term_localName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/Taxon-2014-10-23,Taxon-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/Taxon-2009-09-21,,,Taxon,A group of organisms (sensu http://purl.obolibrary.org/obo/OBI_0100026) considered by taxonomists to form a homogeneous unit.,Example: The genus Truncorotaloides as published by Brönnimann et al. in 1953 in the Journal of Paleontology Vol. 27(6) p. 817-820.,http://www.w3.org/2000/01/rdf-schema#Class,no simple equivalent in ABCD,,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,Taxon
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonAccordingTo-2009-04-24,taxonAccordingTo-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,Taxon According To,"Information about the authorship of this taxon concept which uses the scientificName in their sense (secundum, sensu). Could be a publication (identification key), institution or team of individuals.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonAccordingTo
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonAttributes-2009-04-24,taxonAttributes-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,Taxon Attributes,"A list (concatenated and separated) of additional measurements, facts, characteristics, or assertions about the taxon.","Example: ""iucnstatus=vulnerable; distribution=Neuquen, Argentina""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/Result/TaxonIdentified/InformalNameString,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonAttributes
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonConceptID-2009-04-24,taxonConceptID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,,,,Taxon Concept ID,A unique identifier for the taxon concept (a circumscription of a taxonName).,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonConceptID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonConceptID-2009-09-21,taxonConceptID-2009-09-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-09-21,recommended,http://rs-test.tdwg.org/dwc/terms/version/taxonConceptID-2009-04-24,,,Taxon Concept ID,An identifier for the taxonomic concept to which the record refers - not for the nomenclatural details of a taxon.,"Example: ""8fa58e08-08de-4ac1-b69c-1235340b7001""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonConceptID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/TaxonID-2008-11-19,TaxonID-2008-11-19,http://rs-test.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,Taxon ID,A global unique identifier for the taxon (name in a classification).,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,TaxonID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonID-2009-08-24,taxonID-2009-08-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-08-24,recommended,http://rs-test.tdwg.org/dwc/terms/version/scientificNameID-2009-07-06,,,Taxon ID,An identifier for the set of taxon information (data associated with the Taxon class). May be a global unique identifier or an identifier specific to the data set.,"Examples: ""8fa58e08-08de-4ac1-b69c-1235340b7001"", ""32567"", ""http://species.gbif.org/abies_alba_1753"", ""urn:lsid:gbif.org:usages:32567""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonNameID-2009-04-24,taxonNameID-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,http://rs-test.tdwg.org/dwc/terms/version/TaxonID-2008-11-19,,,Taxon Name ID,A unique identifier for the scientificName.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonNameID
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonomicStatus-2009-04-24,taxonomicStatus-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Taxonomic Status,"The status of the use of the scientificName as a label for a taxon. Requires taxonomic opinion to define the scope of a taxon. Rules of priority then are used to define the taxonomic status of the nomenclature contained in that scope, combined with the experts opinion. It must be linked to a specific taxonomic reference that defines the concept. Recommended best practice is to use a controlled vocabulary.","Examples: ""invalid"", ""misapplied"", ""homotypic synonym"", ""accepted""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonomicStatus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonRank-2009-04-24,taxonRank-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs-test.tdwg.org/dwc/dwcore/version/InfraspecificRank-2007-04-17,,,Taxon Rank,The taxonomic rank of the most specific name in the scientificName. Recommended best practice is to use a controlled vocabulary.,"Examples: ""subsp."", ""var."", ""forma"", ""species"", ""genus"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/Rank,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonRank
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonRank-2009-09-21,taxonRank-2009-09-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-09-21,recommended,http://rs-test.tdwg.org/dwc/terms/version/scientificNameRank-2009-07-06,,,Taxon Rank,The taxonomic rank of the most specific name in the scientificName. Recommended best practice is to use a controlled vocabulary.,"Examples: ""subspecies"", ""varietas"", ""forma"", ""species"", ""genus""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/Rank,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonRank
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonRemarks-2009-04-24,taxonRemarks-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,,,,Taxon Remarks,Comments or notes about the taxon.,"Example: ""this name is a misspelling in common use""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/taxonRemarks-2009-08-24,taxonRemarks-2009-08-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-08-24,recommended,http://rs-test.tdwg.org/dwc/terms/version/taxonRemarks-2009-04-24,,,Taxon Remarks,Comments or notes about the taxon or name.,"Example: ""this name is a misspelling in common use""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,taxonRemarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/typeStatus-2009-04-24,typeStatus-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs-test.tdwg.org/dwc/curatorial/version/TypeStatus-2007-04-17,,,Type Status,"A list (concatenated and separated) of nomenclatural types (type status, typified scientific name, publication) applied to the subject.","Example: ""holotype of Ctenomys sociabilis. Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText,http://rs-test.tdwg.org/dwc/terms/Identification,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,typeStatus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/typeStatus-2014-10-23,typeStatus-2014-10-23,http://rs-test.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs-test.tdwg.org/dwc/terms/version/typeStatus-2009-04-24,,,Type Status,"A list (concatenated and separated) of nomenclatural types (type status, typified scientific name, publication) applied to the subject.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""holotype of Ctenomys sociabilis. Pearson O. P., and M. I. Christie. 1985. Historia Natural, 5(37):388"", ""holotype of Pinus abies | holotype of Picea abies"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/SpecimenUnit/NomenclaturalTypeDesignations/NomenclaturalTypeText,http://rs-test.tdwg.org/dwc/terms/Identification,http://rs-test.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,typeStatus
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimCoordinates-2009-04-24,verbatimCoordinates-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/geospatial/version/VerbatimCoordinates-2007-04-17,,,Verbatim Coordinates,"The verbatim original spatial coordinates of the Location. The coordinate ellipsoid, geodeticDatum, or full Spatial Reference System (SRS) for these coordinates should be stored in verbatimSRS and the coordinate system should be stored in verbatimCoordinateSystem.","Examples: ""41 05 54S 121 05 34W"", ""17T 630000 4833400""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,{DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/CoordinatesText or DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesUTM/UTMText},http://purl.org/dc/terms/Location,,verbatimCoordinates
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimCoordinateSystem-2009-04-24,verbatimCoordinateSystem-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/geospatial/version/VerbatimCoordinateSystem-2007-04-17,,,Verbatim Coordinate System,The spatial coordinate system for the verbatimLatitude and verbatimLongitude or the verbatimCoordinates of the Location. Recommended best practice is to use a controlled vocabulary.,"Examples: ""decimal degrees"", ""degrees decimal minutes"", ""degrees minutes seconds"", ""UTM""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,(partly) DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesGrid/GridCellSystem,http://purl.org/dc/terms/Location,,verbatimCoordinateSystem
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimDepth-2009-04-24,verbatimDepth-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/curatorial/version/VerbatimDepth-2007-04-17,,,Verbatim Depth,The original description of the depth below the local surface.,"Example: ""100-200 m""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactText,http://purl.org/dc/terms/Location,,verbatimDepth
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimElevation-2009-04-24,verbatimElevation-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/curatorial/version/VerbatimElevation-2007-04-17,,,Verbatim Elevation,"The original description of the elevation (altitude, usually above sea level) of the Location.","Example: ""100-200 m""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactText,http://purl.org/dc/terms/Location,,verbatimElevation
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimEventDate-2009-04-24,verbatimEventDate-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/curatorial/version/VerbatimCollectingDate-2007-04-17,,,Verbatim EventDate,The verbatim original representation of the date and time information for an Event.,"Examples: ""spring 1910"", ""Marzo 2002"", ""1999-03-XX"", ""17IV1934""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/DateTime/DateText,http://rs-test.tdwg.org/dwc/terms/Event,,verbatimEventDate
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimLatitude-2009-04-24,verbatimLatitude-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/geospatial/version/VerbatimLatitude-2007-04-17,,,Verbatim Latitude,"The verbatim original latitude of the Location. The coordinate ellipsoid, geodeticDatum, or full Spatial Reference System (SRS) for these coordinates should be stored in verbatimSRS and the coordinate system should be stored in verbatimCoordinateSystem.","Example: ""41 05 54.03S""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/VerbatimLatitude,http://purl.org/dc/terms/Location,,verbatimLatitude
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimLocality-2009-04-24,verbatimLocality-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,Verbatim Locality,The original textual description of the place.,"Example: ""25 km NNE Bariloche por R. Nac. 237""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName,http://purl.org/dc/terms/Location,,verbatimLocality
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimLongitude-2009-04-24,verbatimLongitude-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/geospatial/version/VerbatimLongitude-2007-04-17,,,Verbatim Longitude,"The verbatim original longitude of the Location. The coordinate ellipsoid, geodeticDatum, or full Spatial Reference System (SRS) for these coordinates should be stored in verbatimSRS and the coordinate system should be stored in verbatimCoordinateSystem.","Example: ""121d 10' 34"" W""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/VerbatimLongitude,http://purl.org/dc/terms/Location,,verbatimLongitude
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimScientificNameRank-2009-07-06,verbatimScientificNameRank-2009-07-06,http://rs-test.tdwg.org/dwc/terms/version/,2009-07-06,deprecated,,,,Verbatim Scientific Name Rank,The taxonomic rank of the most specific name in the scientificName as it appears in the original record.,"Examples: ""Agamospecies"", ""sub-lesus"", ""prole"", ""apomict"", ""nothogrex"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,verbatimScientificNameRank
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimSRS-2009-07-06,verbatimSRS-2009-07-06,http://rs-test.tdwg.org/dwc/terms/version/,2009-07-06,recommended,,,,Verbatim SRS,"The ellipsoid, geodetic datum, or spatial reference system (SRS) upon which coordinates given in verbatimLatitude and verbatimLongitude, or verbatimCoordinates are based. Recommended best practice is use the EPSG code as a controlled vocabulary to provide an SRS, if known. Otherwise use a controlled vocabulary for the name or code of the geodetic datum, if known. Otherwise use a controlled vocabulary for the name or code of the ellipsoid, if known. If none of these is known, use the value ""unknown"".","Examples: ""EPSG:4326"", ""WGS84"", ""NAD27"", ""Campo Inchauspe"", ""European 1950"", ""Clarke 1866""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://purl.org/dc/terms/Location,,verbatimSRS
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/verbatimTaxonRank-2009-09-21,verbatimTaxonRank-2009-09-21,http://rs-test.tdwg.org/dwc/terms/version/,2009-09-21,recommended,http://rs-test.tdwg.org/dwc/terms/version/verbatimScientificNameRank-2009-07-06,,,Verbatim Taxon Rank,The taxonomic rank of the most specific name in the scientificName as it appears in the original record.,"Examples: ""Agamospecies"", ""sub-lesus"", ""prole"", ""apomict"", ""nothogrex"", ""sp."", ""subsp."", ""var.""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,verbatimTaxonRank
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/vernacularName-2009-07-06,vernacularName-2009-07-06,http://rs-test.tdwg.org/dwc/terms/version/,2009-07-06,recommended,,,,Vernacular Name,A common or vernacular name.,"Examples: ""Andean Condor"", ""Condor Andino"", ""American Eagle"", ""Gänsegeier""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs-test.tdwg.org/dwc/terms/Taxon,,vernacularName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/terms/version/waterBody-2009-04-24,waterBody-2009-04-24,http://rs-test.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs-test.tdwg.org/dwc/dwcore/version/WaterBody-2007-04-17,,,Water Body,The name of the water body in which the Location occurs. Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"Examples: ""Indian Ocean"", ""Baltic Sea"", ""Hudson River""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= Water body,http://purl.org/dc/terms/Location,,waterBody
